fid,username,score,wallet,eligible,reason
"1428576","jayedanik.base.eth","0.34","","false","score_below_min"
"1144644","nahiz97","0.09","0x0c677c823234e5164f0a091130273ab8ec7fc2f0","false","score_below_min"
"805894","t1meless9","0","0x8a295c2bdef3fc2758ec47f383d08ddfc61792ca","false","score_below_min"
"806066","7fractal","0.05","0x585b292d4f7fff741ed0e09fd2ed8dd08054e5c7","false","score_below_min"
"805783","c1rcle22","0","0x9f5e1976fd30bd9f67939ef20299cc663b7caa32","false","score_below_min"
"805570","7eclipse","0.54","0x103d363c5c7e17513f3f92157213b5eed530682d","false","score_below_min"
"805790","r4zor18","0.37","0xdb25d2c8efca13889950b97ad4c10300f61d9023","false","score_below_min"
"798636","ozzyt","0","0x97de03ebdbe87df5e17ff79a16c34db7068be9b3","false","score_below_min"
"278694","blotta","0.74","0x6d505d731a4d7bc24e5b8547066615029b9a81b9","true","eligible"
"1414888","nayanm.base.eth","0.85","","false","no_verified_eth"
"1357164","mvcinvesting","0.6","0xea71bf8d754ada562074229904e7187740fe80fe","true","eligible"
"1399580","iamthetake","0.57","0x5efa157f23d18eccbee008cc83534b10d98e9833","true","eligible"
"852803","troyvs","0.26","0x509b9d17ad37ac03a60ea56ea86c4ca6e80c6091","false","score_below_min"
"1360012","sexy-anita-eth","0.5","0x39bb29062a9a2e146007010d254d4abee6bbc01b","false","score_below_min"
"1392309","williamakpan","0.29","0x52b7715c5f4b13e97f6913b7133b4cd436e26fbf","false","score_below_min"
"1393942","ahmabhasy","0.32","0xfd52c40b183c7e000611a98d5f7d61ff88ed162d","false","score_below_min"
"1360606","arsha09","0.18","0x909d5135aced44d9ac09d08eb0162debef274364","false","score_below_min"
"329223","demonstarieze","0.61","0x2bcb2c0eb5e16046802f0ce1a4c94537781a7718","true","eligible"
"1380168","cannabicool","0.73","0xe9d6e4e364f08dd16c8d50a6333e3be4ad927aaa","true","eligible"
"679893","shibin","0.87","0x49ee9234fca7ee714f28386869db54bba78f2fb9","true","eligible"
"457572","grims","0.86","0xe3be356a8b27eb199e53a251e1a84ddad0ead9b7","true","eligible"
"1004133","emmanuelking","0.24","0x335351556f2596b55ebe24d2bd834c889d2e6fba","false","score_below_min"
"1116733","visionofweb4","0.97","0x2216b7755f4bd2909756c41ddfe8f7c620ff2cea","true","eligible"
"1400397","bobbyongg","0.2","0xdae84d8399ae5194300cb1eccd577987c1202461","false","score_below_min"
"1386461","shoaibsarwar1","0.25","0xfe7dc448db307a117a249e6fa086969f534069bd","false","score_below_min"
"685189","larovitchhh","0.73","0x3b90ee4962571ee9b706d4a8f29ccd70e40060d9","true","eligible"
"1064034","nilsu","0.64","0x0d66b7ceb324dbf60d144274ccdc70f92189efa3","true","eligible"
"1383608","dgbet","0.82","0xde25ecfc56786d62a6302e6c0b53280a9f01d6eb","true","eligible"
"1397753","alexdray","0.32","0x3cf8aa588aac104dbe9d7455520df4ffaf7c6c72","false","score_below_min"
"1179084","kidemilio.base.eth","0.58","","false","no_verified_eth"
"804122","disasi","0.34","0x2755456a8482de7cfa8fe8e520667867f322f673","false","score_below_min"
"1112328","gadina","0.49","0x274e0b1e97ab94771443418f2a9b7801d76d0529","false","score_below_min"
"557503","farmer1400","0.67","0xb98eeaaf30cf6f2e5532023d00a7dfaa35c69862","true","eligible"
"807276","q1uiver24","0.01","0x8a67b5257a0ff5ca405da6ee60f26cb38f60aa26","false","score_below_min"
"434598","moooneth","0.63","0x3fcfe8768917faebf08a2a3920d5c738dda07518","true","eligible"
"311722","metamaks.eth","0.72","0x1046394abffeec81be8c48136745a4a46917ccbc","true","eligible"
"1389053","jen24","0.33","0x7dbd2ee4e5fad1320e3648be6b8cda29ba6ea60f","false","score_below_min"
"1377865","chriscoffeeth","0.35","0xd5d8429a8f93e71af43a4b1d2562b14c483f3afa","false","score_below_min"
"1329742","jonsmith0","0.69","0x0097a0515218696cc5b94ae266037cab1937fd20","true","eligible"
"263383","farukyasar","0.79","0x43ab61dbe594aef507adcb9dec0fd4423f194cc9","true","eligible"
"1014800","reas63","0.36","0x04a966ba0d5ad07dc8368466d0a110f963513492","false","score_below_min"
"1388451","maryjohn","0.45","0x0e65d042f42fedfcfd397d3d0252c3025b696421","false","score_below_min"
"542216","lordszaszy","0.59","0x0249490813ac95fbe72141d6fd85bf4c1e31841b","true","eligible"
"446853","owaisarain","0.57","0x5b1828e86b396625af9c9eb3570e4e52ef170d07","true","eligible"
"303226","nawazyg","0.84","0x390e29d45f47c352fee126165f133ff61a282ec4","true","eligible"
"1201228","bayzidxr69","0.53","0x9de1e8ebde72a1918b0f706873f2e5d473cf3be9","false","score_below_min"
"434740","broking","0.52","0x178da32c9fd970e2f6facfde938d7d1890ace409","false","score_below_min"
"1379063","robbyjazz","0.17","0xcf9af848e98f5dbbb381f0e87b6d80738a91098d","false","score_below_min"
"1197009","anugrah.base.eth","0.53","","false","score_below_min"
"240020","streetz","0.83","0xee3522db3fcd9ec3c1bdedd4e96daf792d8f0b48","true","eligible"
"1067317","kokmeto","0.56","0x1c179300aa1d38d8160f223f2707949f00503230","true","eligible"
"1328747","amirjazi.base.eth","0.48","","false","score_below_min"
"1281837","goitom00","0.14","0xcd891bf96d70f36267e775769c0ac90067ca8241","false","score_below_min"
"897704","nakshatra","0.71","0xf619ddb6d0c52cc083aa9fece2943d04f671bf7f","true","eligible"
"1382106","dimauro.base.eth","0.35","","false","score_below_min"
"967752","sanjula2001","0.54","0xf27014f177f19c5932ab619f087a7f3f3ae197d4","false","score_below_min"
"1128315","ryuthy.base.eth","0.32","","false","score_below_min"
"410365","tonysilva","0.29","0x814ea39ed54aae1357a80369b8fa852d5da67b34","false","score_below_min"
"450060","sasim","0.55","0xaf870161cee20b9b04ae4aeee5b623dc56d26e17","false","score_below_min"
"425865","cryptocaster","0.95","0x90866dd1e733af642d56938dc6998670d8cbf183","true","eligible"
"954784","bitswagger","0.78","0x699f325b644fbc3b7e4be90a70946a750252e157","true","eligible"
"1335246","heking.base.eth","0.32","","false","score_below_min"
"10920","paragism","0.66","0xc7964cf98eb028ad27855c78b30e2474f920f7e5","true","eligible"
"1065161","vellia77","0.78","0x787e60e6fd52459292111297614a6f8a360f2f81","true","eligible"
"898185","revoxrexx","0.6","0x27c297a21efc5d9e98a5c74930f3011488536ec5","true","eligible"
"1375836","cryptoinseder","0.6","0x9ee201139fd5fb5e35812acbfb99835a9b0fe2eb","true","eligible"
"242090","at79w","0.96","0xc18537d069feeb6cd32cd06834669069838aa3eb","true","eligible"
"209707","greentime1","0.86","0x083bdc85a2aab9898f5d17a853202e57b6d76891","true","eligible"
"1367875","mysunone1","0.27","0x390c28a26bd4e2f6aa96704e551d6f3d4aa74c28","false","score_below_min"
"1370581","daiacustodio","0.6","0xfcdb4d3a3881a77e8a7d7310169eb1004c763b62","true","eligible"
"844945","misterram","0.37","0x9360f9240b88293074fde4fef3285e7e74dcd9a0","false","score_below_min"
"1334257","mrfreshz.base.eth","0.64","","false","no_verified_eth"
"1112291","dgigool14","0.12","0xfee69386d6d699f141debdc367fa5daa599036fc","false","score_below_min"
"1376138","godreignsofweb3","0.53","0xba42e31f3af653b039427ce3e3197a1c8e7742e3","false","score_below_min"
"1341059","bokman.base.eth","0.11","","false","score_below_min"
"1134361","madosa.base.eth","0.16","","false","score_below_min"
"1097209","zemlenika","0.2","0x8e3c2b5c628f971c2c7d7769d0602aa02aef8d12","false","score_below_min"
"498981","silverr","0.54","0xcc459846ff7587a972caeff28315c8d20390c4bd","false","score_below_min"
"268608","darkknightutk","0.99","0x79db69724610cfd36e272eeb415207cac31ae7c3","true","eligible"
"1177232","ninaellis","0.13","0xe7a6f99010daa45f981b618cb8fd24fb7d742e87","false","score_below_min"
"1122642","shhsh.base.eth","0.75","0x834fd0731c609f3165fce30cd001df3c33692198","true","eligible"
"1359341","jenniferrose","0.61","0x48451929db848e9da5552d881e1a48223262d001","true","eligible"
"315981","sadikul","0.89","0xabdb3591aa07b7d533dd8aa546568c573430f5a7","true","eligible"
"550744","rwabrian","0.3","0x57152b75862340aad8bddf4c47a272f4b6b7986d","false","score_below_min"
"1327341","daiacustodio.base.eth","0.4","","false","score_below_min"
"1138973","ronira.base.eth","0.3","","false","score_below_min"
"1362183","fgsued.base.eth","0.19","","false","score_below_min"
"1356794","username05","0.3","0x4c0d5e9caaeb0cca9e5c2c9a90176d67cd4e69e8","false","score_below_min"
"1167907","brokensociety.base.eth","0.31","","false","score_below_min"
"1341058","parsa67.base.eth","0.23","","false","score_below_min"
"1335531","kurd2.base.eth","0.16","","false","score_below_min"
"1370366","sabana1","0.18","0xe16cf83e442bfc8b91a50572571b621b97af1807","false","score_below_min"
"1365589","wanshwa.base.eth","0.09","","false","score_below_min"
"1066589","untasspanamorr.base.eth","0.81","0x1fedcfd24af4a78d8c04bf49b7418dc4f88a7a3f","true","eligible"
"1164118","madguttsuwar1971","0.04","0xffb9703f71dec2a9373ac6d59753619914a087e2","false","score_below_min"
"867011","sangdo","0.65","0xf636be2323c2c13a8fb84a090256b316f4392673","true","eligible"
"1064009","zakie4u","0.98","0x5143f2585bcf01f7d8d61ca70c378648db558064","true","eligible"
"1122259","fahadd.base.eth","0.63","","false","no_verified_eth"
"1125085","sabbir1300.base.eth","0.33","","false","score_below_min"
"1209080","skylogan","0.13","0xd1a2108fde3663f14a91ef611befee7021f47a38","false","score_below_min"
"1353957","hesami1377.base.eth","0.17","","false","score_below_min"
"476422","alpoo","0","0x383cf2ad1b2863f242be9f07e53a0dd21184b3f4","false","score_below_min"
"1323135","fabianasilva.base.eth","0.27","","false","score_below_min"
"1173391","persianeth.base.eth","0.46","","false","score_below_min"
"1115615","simrann","0.43","0xb91144c7508de6c726a937ff5244255f7844cc35","false","score_below_min"
"1366843","verififinance","0.31","0xafd9ea299d2491da1553f655e3e276e1a1f61344","false","score_below_min"
"301776","mgx","0.68","0x904944e8453dbe3eb7e9ca6ae15612fc4f49a8cb","true","eligible"
"1094101","oceanwavye","0.39","0x80b07bf919d2db241c233a9960933b59d1c6f58a","false","score_below_min"
"1163941","tmskg","0.52","0xfe296765ef0da061cb29202a6187dc4a4967e13e","false","score_below_min"
"285781","yarramsetty","0.7","0x203e3fba20387fdff31fa050e6fded3227cd82e9","true","eligible"
"475869","karma1","0.01","0xfc325937f37378c2c827c9c3abc10d402aa5c7d0","false","score_below_min"
"650620","bobyboby2828","0.85","0x66d844d651cfcc593663f003dd259d7812071b00","true","eligible"
"244039","zakir71","0.97","0xeae06f08800c01cf4ed888b7cb359ac3249d9442","true","eligible"
"266513","murtaza71","0.94","0xc714e0dfc3f82321b1033d202a3ad02daad10f13","true","eligible"
"308343","fayyaz","0.87","0x4f478cbeb659e30bd33e63b7880a2c50fc13c4a3","true","eligible"
"384206","digi1","0.52","0x3086fde2c9945002610a9013ab815e6d1fbe0cfb","false","score_below_min"
"385556","0xrobot","0.81","0x9a32601eb30cc7bb17cc831c18bd5d1388f428f9","true","eligible"
"441451","apemax","0.67","0xc719f03f0e6a22e95e8a94b7b9f992d481435d7c","true","eligible"
"288461","mdshaon","0.78","0xb3bc0e8a321d78c36e30a24a97940d532e5902d0","true","eligible"
"267671","ccv","0.97","0x0bff2342cea541817120802b09b2d2f634b20521","true","eligible"
"880473","profkavosh","0.86","0x4f670f80357ffc51cb49d04fe55aa52baf102c47","true","eligible"
"478685","longlongne","0","0xb7c21434e061b847fb588eb26439dab2fd23b77f","false","score_below_min"
"564728","broketoriches","0.53","0x71cf006081edc3e8829b9dcedbeeb8ecebad8577","false","score_below_min"
"301340","kdaniels.eth","0.99","0xaac60c858895befaf42378467bc9f3bd69c5efae","true","eligible"
"1325354","veylsilix","0.36","0xdb84b64a88cca3b7a3c37019c63ccd318dca57e8","false","score_below_min"
"1360245","beekeeper91","0.34","0xfb499e18d0f542b622a21b135105e8ad7ef451fc","false","score_below_min"
"433216","ronika","0.52","0x7741f0de2fc1d8cbeb560c94922d62b0b1e30b56","false","score_below_min"
"1049927","cartoonmeseries","0.57","0x4ba58317b1dd49a050668e7fcbf3569fba6b97b9","true","eligible"
"387719","drishka.eth","0.94","0x9f80825a2a234cf3c7484b6042e572f707dcb05a","true","eligible"
"189949","minhtung","0.8","0xdca6535094676644882f4a3c8296b64116fe31a8","true","eligible"
"1111249","chengsengchee","0.77","0x35c3a97e5c8327ae68455d76988171930b3ea3e0","true","eligible"
"311822","bedlam520.eth","0.76","0xdece49ef08a75f02499d965a36eeaeffcdd3d483","true","eligible"
"351756","bmummpy","0.57","0x041babb1495fbb106531b210c5abf354986ece0b","true","eligible"
"200838","mstraxxbeats","0.37","0x3e9bfc5cba96eeb90f17e3071651a7de798d7678","false","score_below_min"
"1351376","laela69","0.26","0xc9a5368cf659261252e4b2beb5a6fdb2f9869478","false","score_below_min"
"352718","erfan1","0.47","0x3622450d624014e15e4fa2a396a0216d298eeffe","false","score_below_min"
"1114895","metamore","0.36","0x7a0c48bb788b7dcbc62c582f99eec3ae566f7899","false","score_below_min"
"1101924","solanamarket","0.3","0xd683cb6b374b614146e3f98ad5cc879ae6ab95c3","false","score_below_min"
"1064786","xsenpaiiiiiii","0.29","0x272d783727f54e65f4874068cb81f95ac1ab9f9b","false","score_below_min"
"1097919","vandhoe","0.57","0x17e6ffac3a4645d25d9823036c02e7bfd931bb87","true","eligible"
"320189","drakhonen.eth","1","0x11bc6e6e4739c24332c5d384f939f2da3c06b130","true","eligible"
"1145923","rasya","0.18","0x0dbabd5fe9e5ce01c44e2f9c76758612e1dbccce","false","score_below_min"
"267642","hendy","0.81","0x9fbf06ef704fa5aa3b5da008ce8f115c8726e545","true","eligible"
"777726","dev9a","0.35","0x4d58a395d58f59882e2d820fe0b0c5269727b679","false","score_below_min"
"1228725","alhan","0.27","0x1b5785842e74a42404cf3a4582332fbbe777498d","false","score_below_min"
"235390","minazuki","0.83","0xe6543e28ee030ff3b12b964030e847798519a024","true","eligible"
"481211","ginansundanese","0.27","0xe8028ffd1d8fe2784f294398af920ffbadd7d678","false","score_below_min"
"1355313","mrsaud.base.eth","0.25","","false","score_below_min"
"1084615","kingdropsol","0.7","0xa94a2c5c7cb6b79df57787c9db44f01364465bf1","true","eligible"
"492032","jinwoopark","0.86","0xf8a33a86af4fc17f4fcfe81bf815c802510700bf","true","eligible"
"487493","contalasa","0.03","0x5ef1ed5a55d621f9f83ae0d4d777ef86347098c8","false","score_below_min"
"365716","huj","0.84","0x73d52bf205839bb5b090ad68d8691a2462492bf1","true","eligible"
"812705","ck007","0.58","0xc26bb2890cdaeb0f695c20531affd66dc300deae","true","eligible"
"1353875","toucs.base.eth","0.24","","false","score_below_min"
"1106257","bombiee","0.29","0x76c81973dedfcc4b803f664d73af77ce79e739eb","false","score_below_min"
"207297","banderas6","0.43","0x827c812b05d09565339d88b025fde8dd25e96404","false","score_below_min"
"1032950","kolij","0.33","0x327da29adbf63e19b979654deac4089ca4371bc8","false","score_below_min"
"1336462","gikoop","0.17","0x1b9a2a3f334830aaca3787638fbd05262611ae80","false","score_below_min"
"1239898","kimjy925","0.12","0x2cc8b0b4bd543f47559a591edae831fd927d2bfb","false","score_below_min"
"445796","drmat","1","0x6d538c0db342c493f864a42d6e5696a3e5bc8047","true","eligible"
"1111623","onaysat","0.15","0xf4bf19f0283c34a43e84c0c9914cafb8d68f8712","false","score_below_min"
"656904","venn1201","0.34","0xae30b12caeaeaa1130d61ba81b64aae6dcf6ba7b","false","score_below_min"
"512380","artstudio48","0.97","0x796af61116ab898b4f5c9f6fad15313f52977c2d","true","eligible"
"304687","weyji","0.46","0xcea7ce680c026c7ed136cf32d9dc520815079388","false","score_below_min"
"1032507","jihos","0.35","0x3ac68d014258358bcc167dba3e0fb526f8b4333b","false","score_below_min"
"512551","redroze94","0.57","0x8a25b532c1fbe8ad7d16611b7283b1c90fe8122f","true","eligible"
"1070171","angadjawad","0.21","0x212aa91e6eadfb689b48a3b344d51dca3d69e92d","false","score_below_min"
"1346274","sousou007","0.37","0x587b3412a5a4332a408d5761e72fd51fb873e6cd","false","score_below_min"
"1031876","flowbase","0.28","0x2efe3a782e602649c44cd316655501f6390a49e4","false","score_below_min"
"377020","moris6","0.57","0x77b7afcb653c07fc89656b8b4845635c2b3ce382","true","eligible"
"315225","nmnima","0.73","0x2667b25119e38e2d308ea3685d67a38a4f8021a5","true","eligible"
"1132473","cranck86","0.68","0x3f59ca9f94a7f5c40a3e679ecbf536c6178b18f6","true","eligible"
"1351812","nubtub69.base.eth","0.41","","false","score_below_min"
"1270734","sheam009","0.38","0xabe57194d63b454e8e4c004a784ce7c21b094315","false","score_below_min"
"14253","paydar","0.98","0xfe042b1aeb471cff2e1a6709e5682533d19cbcc7","true","eligible"
"380754","ashy","0.46","0x49fd35d3ed53706b121b82107f30b603b7899d1e","false","score_below_min"
"365859","kriptonesia","0.24","0xa9f09c1e61217448afbf4f9cf467baefe1d4e79d","false","score_below_min"
"1088194","mojubreen","0.56","0x3635d5c049cbb0f2b1f356f58cb03e29930157b5","true","eligible"
"229801","poke","0.7","0x0af44f107dcb69f228c14c28e124140ad77407b5","true","eligible"
"455965","nhp","0.98","0x5f38c6bb41423831ed47e3ba7f9794a35ec2afb9","true","eligible"
"441960","jacobellman","0.93","0xb3a87f9e469ed58df6bde34b2dea438f5838c52b","true","eligible"
"669960","mrsgee","0.67","0xd37b859f91ae02e7c86e9c4f5eb32a65a3d9dccb","true","eligible"
"236443","kosiris","0.95","0x60a9862d3cfaa3e422c6238c5ef1d26ed7507b1c","true","eligible"
"1117113","jeyloo.eth","0.97","0xceac422b0db8e2924824b5ca4741c464b9b7b6f4","true","eligible"
"251776","tutut","0.41","0x0b6e71ebe70b21127d9a3ffbaac023ba9058a4e4","false","score_below_min"
"1063005","koyang","0.27","0xa0b71445e43671e56db3ee081f11eec6890a6963","false","score_below_min"
"300926","pergikeluar","0.42","0x7acf62b81416727c17af549d04e109075ed00fc1","false","score_below_min"
"387282","hadisrad","0.64","0xffd090bf2a3effa0c720d8f9eebe2c78f04742a9","true","eligible"
"1111670","diest","0.4","0x067b54a09e923ff48c9b48d4adce91e030de75d3","false","score_below_min"
"271980","skipperbtc","0.47","0x62d0a468d174d9ac6d8c3ab5eccb675097ef2b9e","false","score_below_min"
"1057524","imanuelbuchi","0.64","0xb6ead26988c6b17d3b04d556aa893137796e416e","true","eligible"
"294918","commodities","0.52","0xa91903ba2eb4dd93f734bd40e25fccccd32c7a47","false","score_below_min"
"880427","sashmash","0.63","0x0a2427fa7f2a56cab87708f830f5801c1c09ddc7","true","eligible"
"1047423","adityaranvijay","0.73","0xbb681a58732fd1d93cb1d95072b2da9628cb0236","true","eligible"
"935633","onimech","0.19","0x8edf9d4d3777fb2887cc24f2a6962d09151bfdb7","false","score_below_min"
"1145261","nevergetrekt","0.21","0x7ab90e02eba30684e32495747fb5ffedc5a52057","false","score_below_min"
"875650","braza1","0.48","0xef330150ab4c32e5e770334e942c212956d7f934","false","score_below_min"
"1119808","brushmear","0.52","0xe76a46195562b62197e262aa13ac2779591c9125","false","score_below_min"
